seed,nodes,topology,loss_rate,flood_repeats,protocol,phy,diameter,edges,proposals,committed,aborted,timed_out,avg_latency,listen,flood,sleep,nacks,piggybacks,ce_timeouts,end_slot
17,13,random,0.05,1,tom_pipeline,ci,3,27,100,100,0,0,3.76,2202,1300,1386,0,0,0,376
17,13,random,0.05,0,paxos_ce,ce,3,27,100,100,0,0,10.03,7791,5248,0,0,0,2,1003
17,13,random,0.05,0,2pc_ce,ce,3,27,100,100,0,0,20.46,16494,10104,0,0,0,423,2046
17,13,random,0.05,0,tom_ce,ce,3,27,100,100,0,0,3.83,3309,1670,0,0,0,0,383
17,13,random,0.1,1,paxos_pipeline,ci,3,27,100,100,0,0,23.48,2669,1516,1730,1,11,0,411
17,13,random,0.1,1,2pc_pipeline,ci,3,27,100,96,4,0,51.24,2695,1542,1847,7,48,0,441
17,13,random,0.1,1,tom_pipeline,ci,3,27,100,100,0,0,3.90,2280,1296,1494,3,3,0,390
17,13,random,0.1,0,paxos_ce,ce,3,27,100,100,0,0,10.28,8038,5326,0,0,0,4,1028
17,13,random,0.1,0,2pc_ce,ce,3,27,100,100,0,0,20.25,16530,9795,0,0,0,495,2025
17,13,random,0.1,0,tom_ce,ce,3,27,100,100,0,0,3.94,3416,1706,0,0,0,0,394
17,13,random,0.2,1,paxos_pipeline,ci,3,27,100,100,0,0,24.72,2871,1465,2008,14,90,0,426
17,13,random,0.2,1,2pc_pipeline,ci,3,27,100,91,9,0,54.16,3202,1665,2153,21,141,0,465
17,13,random,0.2,1,tom_pipeline,ci,3,27,100,100,0,0,4.25,2559,1299,1797,17,17,0,421
17,13,random,0.2,0,paxos_ce,ce,3,27,100,100,0,0,10.77,8649,5352,0,0,0,40,1077
17,13,random,0.2,0,2pc_ce,ce,3,27,100,100,0,0,20.49,16933,9704,0,0,0,490,2049
17,13,random,0.2,0,tom_ce,ce,3,27,100,100,0,0,4.50,3950,1900,0,0,0,27,450
17,27,random,0,1,paxos_pipeline,ci,4,54,100,100,0,0,60.40,6842,3051,4147,0,0,0,516
17,27,random,0,1,2pc_pipeline,ci,4,54,100,100,0,0,125.00,7712,3429,4681,0,0,0,581
17,27,random,0,1,tom_pipeline,ci,4,54,100,100,0,0,4.61,6070,2700,3677,0,0,0,461
17,27,random,0,0,paxos_ce,ce,4,54,100,100,0,0,14.47,23507,15562,0,0,0,6,1447
17,27,random,0,0,2pc_ce,ce,4,54,100,100,0,0,24.47,39808,26261,0,0,0,257,2447
17,27,random,0,0,tom_ce,ce,4,54,100,100,0,0,4.61,8686,3761,0,0,0,0,461
17,27,random,0.05,1,paxos_pipeline,ci,4,54,100,100,0,0,63.43,7091,3051,4600,0,0,0,542
17,27,random,0.05,1,2pc_pipeline,ci,4,54,100,100,0,0,130.76,7978,3428,5091,0,0,0,606
17,27,random,0.05,1,tom_pipeline,ci,4,54,100,100,0,0,4.84,6279,2700,4089,0,0,0,484
17,27,random,0.05,0,paxos_ce,ce,4,54,100,100,0,0,14.56,23817,15495,0,0,0,2,1456
17,27,random,0.05,0,2pc_ce,ce,4,54,100,100,0,0,24.42,40024,25910,0,0,0,264,2442
17,27,random,0.05,0,tom_ce,ce,4,54,100,100,0,0,4.79,9023,3910,0,0,0,0,479
17,27,random,0.1,1,paxos_pipeline,ci,4,54,100,100,0,0,66.77,8001,3289,5531,1,26,0,573
17,27,random,0.1,1,2pc_pipeline,ci,4,54,100,93,7,0,139.65,10126,4176,7082,13,207,0,647
17,27,random,0.1,1,tom_pipeline,ci,4,54,100,100,0,0,5.11,6711,2750,4633,2,1,0,511
17,27,random,0.1,0,paxos_ce,ce,4,54,100,100,0,0,14.78,24292,15614,0,0,0,15,1478
17,27,random,0.1,0,2pc_ce,ce,4,54,100,100,0,0,25.89,43024,26879,0,0,0,573,2589
17,27,random,0.1,0,tom_ce,ce,4,54,100,100,0,0,5.12,9649,4175,0,0,0,2,512
17,27,random,0.2,1,paxos_pipeline,ci,4,54,100,100,0,0,63.84,8784,3190,5792,25,506,0,606
17,27,random,0.2,1,2pc_pipeline,ci,4,54,100,70,30,0,144.93,13359,4850,8656,62,827,0,676
17,27,random,0.2,1,tom_pipeline,ci,4,54,100,100,0,0,5.46,7882,2841,5207,31,31,0,540
17,27,random,0.2,0,paxos_ce,ce,4,54,100,100,0,0,15.28,25777,15479,0,0,0,71,1528
17,27,random,0.2,0,2pc_ce,ce,4,54,100,100,0,0,26.81,45482,26905,0,0,0,777,2681
17,27,random,0.2,0,tom_ce,ce,4,54,100,100,0,0,5.88,11108,4768,0,0,0,11,588
17,54,random,0,1,paxos_pipeline,ci,5,120,100,100,0,0,143.70,18550,6858,10880,0,0,0,667
17,54,random,0,1,2pc_pipeline,ci,5,120,100,100,0,0,287.00,22608,8316,13248,0,0,0,813
17,54,random,0,1,tom_pipeline,ci,5,120,100,100,0,0,5.31,14666,5400,8608,0,0,0,531
17,54,random,0,0,paxos_ce,ce,5,120,100,100,0,0,17.96,57714,39270,0,0,0,5,1796
17,54,random,0,0,2pc_ce,ce,5,120,100,100,0,0,30.19,96930,66096,0,0,0,571,3019
17,54,random,0,0,tom_ce,ce,5,120,100,100,0,0,5.31,20599,8075,0,0,0,0,531
17,54,random,0.05,1,paxos_pipeline,ci,5,120,100,100,0,0,150.71,19119,6858,12093,0,0,0,699
17,54,random,0.05,1,2pc_pipeline,ci,5,120,100,100,0,0,300.50,23368,8315,14487,2,53,0,849
17,54,random,0.05,1,tom_pipeline,ci,5,120,100,100,0,0,5.59,15093,5400,9693,0,0,0,559
17,54,random,0.05,0,paxos_ce,ce,5,120,100,100,0,0,17.87,57767,38731,0,0,0,11,1787
17,54,random,0.05,0,2pc_ce,ce,5,120,100,100,0,0,29.99,96258,65688,0,0,0,362,2999
17,54,random,0.05,0,tom_ce,ce,5,120,100,100,0,0,5.65,21739,8771,0,0,0,4,565
17,54,random,0.1,1,paxos_pipeline,ci,5,120,100,100,0,0,157.37,19980,6846,12756,3,157,0,728
17,54,random,0.1,1,2pc_pipeline,ci,5,120,100,98,2,0,313.95,30653,10525,20166,5,159,0,888
17,54,random,0.1,1,tom_pipeline,ci,5,120,100,100,0,0,5.80,16244,5553,10387,5,5,0,580
17,54,random,0.1,0,paxos_ce,ce,5,120,100,100,0,0,18.15,59198,38812,0,0,0,38,1815
17,54,random,0.1,0,2pc_ce,ce,5,120,100,100,0,0,30.33,98007,65775,0,0,0,496,3033
17,54,random,0.1,0,tom_ce,ce,5,120,100,100,0,0,6.04,23189,9427,0,0,0,13,604
17,54,random,0.2,1,paxos_pipeline,ci,5,120,100,100,0,0,166.19,21900,6815,14863,10,520,0,801
17,54,random,0.2,1,2pc_pipeline,ci,5,120,100,58,42,0,344.72,89204,27648,60754,99,2022,0,965
17,54,random,0.2,1,tom_pipeline,ci,5,120,100,100,0,0,6.33,19180,5953,12829,19,19,0,633
17,54,random,0.2,0,paxos_ce,ce,5,120,100,100,0,0,18.85,62596,39194,0,0,0,239,1885
17,54,random,0.2,0,2pc_ce,ce,5,120,100,100,0,0,32.15,106564,67046,0,0,0,1367,3215
17,54,random,0.2,0,tom_ce,ce,5,120,100,100,0,0,7.14,27066,11490,0,0,0,66,714
17,188,random,0,1,paxos_pipeline,ci,6,437,100,100,0,0,599.44,129202,36472,66130,0,0,0,1227
17,188,random,0,1,2pc_pipeline,ci,6,437,100,100,0,0,1196.00,190743,54144,97461,0,0,0,1815
17,188,random,0,1,tom_pipeline,ci,6,437,100,100,0,0,6.25,65323,18800,33377,0,0,0,625
17,188,random,0,0,paxos_ce,ce,6,437,100,100,0,0,24.43,271059,188225,0,0,0,46,2443
17,188,random,0,0,2pc_ce,ce,6,437,100,100,0,0,43.09,475501,334591,0,0,0,2962,4309
17,188,random,0,0,tom_ce,ce,6,437,100,100,0,0,6.66,91788,33420,0,0,0,35,666
17,188,random,0.05,1,paxos_pipeline,ci,6,437,100,100,0,0,629.22,133638,36461,73361,3,561,0,1289
17,188,random,0.05,1,2pc_pipeline,ci,6,437,100,100,0,0,1254.58,256889,70110,141497,12,1122,0,1908
17,188,random,0.05,1,tom_pipeline,ci,6,437,100,100,0,0,6.58,72083,20108,40537,1,1,0,658
17,188,random,0.05,0,paxos_ce,ce,6,437,100,100,0,0,24.31,271422,185606,0,0,0,111,2431
17,188,random,0.05,0,2pc_ce,ce,6,437,100,100,0,0,43.91,487629,337879,0,0,0,3542,4391
17,188,random,0.05,0,tom_ce,ce,6,437,100,100,0,0,7.72,103386,41750,0,0,0,121,772
17,188,random,0.1,1,paxos_pipeline,ci,6,437,100,100,0,0,610.55,137941,36431,82436,7,1307,0,1359
17,188,random,0.1,1,2pc_pipeline,ci,6,437,100,97,3,0,1320.39,386066,101404,225990,25,2615,0,2002
17,188,random,0.1,1,tom_pipeline,ci,6,437,100,100,0,0,6.94,79634,21410,48228,4,4,0,694
17,188,random,0.1,0,paxos_ce,ce,6,437,100,100,0,0,24.46,274633,185215,0,0,0,254,2446
17,188,random,0.1,0,2pc_ce,ce,6,437,100,100,0,0,45.19,508593,340979,0,0,0,6626,4519
17,188,random,0.1,0,tom_ce,ce,6,437,100,100,0,0,8.58,113182,48122,0,0,0,233,858
17,188,random,0.2,1,paxos_pipeline,ci,6,437,100,100,0,0,644.15,150624,36210,87646,27,4974,0,1453
17,188,random,0.2,1,2pc_pipeline,ci,6,437,100,0,100,0,0.00,855988,204365,507943,119,12728,0,2159
17,188,random,0.2,1,tom_pipeline,ci,6,437,100,100,0,0,7.40,116710,28379,68291,20,20,0,740
17,188,random,0.2,0,paxos_ce,ce,6,437,100,100,0,0,25.36,289414,187354,0,0,0,1091,2536
17,188,random,0.2,0,2pc_ce,ce,6,437,100,100,0,0,45.47,513979,340857,0,0,0,4478,4547
17,188,random,0.2,0,tom_ce,ce,6,437,100,100,0,0,10.39,134950,60382,0,0,0,885,1039
19,6,random,0,1,paxos_pipeline,ci,2,11,100,100,0,0,9.00,652,618,584,0,0,0,306
19,6,random,0,1,2pc_pipeline,ci,2,11,100,100,0,0,18.00,671,636,601,0,0,0,315
19,6,random,0,1,tom_pipeline,ci,2,11,100,100,0,0,3.00,633,600,567,0,0,0,300
19,6,random,0,0,paxos_ce,ce,2,11,100,100,0,0,6.72,2300,1732,0,0,0,4,672
19,6,random,0,0,2pc_ce,ce,2,11,100,100,0,0,10.63,3771,2607,0,0,0,85,1063
19,6,random,0,0,tom_ce,ce,2,11,100,100,0,0,3.00,1100,700,0,0,0,0,300
19,6,random,0.05,1,paxos_pipeline,ci,2,11,100,100,0,0,9.03,679,618,563,0,0,0,307
19,6,random,0.05,1,2pc_pipeline,ci,2,11,100,100,0,0,18.06,699,636,579,0,0,0,316
19,6,random,0.05,1,tom_pipeline,ci,2,11,100,100,0,0,3.01,658,600,548,0,0,0,301
19,6,random,0.05,0,paxos_ce,ce,2,11,100,100,0,0,6.64,2289,1695,0,0,0,3,664
19,6,random,0.05,0,2pc_ce,ce,2,11,100,100,0,0,12.09,4490,2764,0,0,0,216,1209
19,6,random,0.05,0,tom_ce,ce,2,11,100,100,0,0,3.05,1124,706,0,0,0,0,305
19,6,random,0.1,1,paxos_pipeline,ci,2,11,100,100,0,0,9.12,750,671,619,0,0,0,310
19,6,random,0.1,1,2pc_pipeline,ci,2,11,100,100,0,0,18.24,710,636,586,0,0,0,319
19,6,random,0.1,1,tom_pipeline,ci,2,11,100,100,0,0,3.04,668,599,557,1,1,0,304
19,6,random,0.1,0,paxos_ce,ce,2,11,100,100,0,0,6.76,2356,1700,0,0,0,5,676
19,6,random,0.1,0,2pc_ce,ce,2,11,100,100,0,0,11.08,4010,2638,0,0,0,112,1108
19,6,random,0.1,0,tom_ce,ce,2,11,100,100,0,0,3.03,1116,702,0,0,0,0,303
19,6,random,0.2,1,paxos_pipeline,ci,2,11,100,100,0,0,9.47,737,612,589,3,7,0,319
19,6,random,0.2,1,2pc_pipeline,ci,2,11,100,91,9,0,18.98,765,626,607,15,31,0,330
19,6,random,0.2,1,tom_pipeline,ci,2,11,100,100,0,0,3.21,712,594,566,3,3,0,312
19,6,random,0.2,0,paxos_ce,ce,2,11,100,100,0,0,6.99,2514,1680,0,0,0,25,699
19,6,random,0.2,0,2pc_ce,ce,2,11,100,100,0,0,11.78,4409,2659,0,0,0,153,1178
19,6,random,0.2,0,tom_ce,ce,2,11,100,100,0,0,3.21,1190,736,0,0,0,0,321
19,13,random,0,1,paxos_pipeline,ci,3,29,100,100,0,0,21.20,2167,1378,1330,0,0,0,372
19,13,random,0,1,2pc_pipeline,ci,3,29,100,100,0,0,46.00,2306,1469,1412,0,0,0,396
19,13,random,0,1,tom_pipeline,ci,3,29,100,100,0,0,3.53,2040,1300,1249,0,0,0,353
19,13,random,0,0,paxos_ce,ce,3,29,100,100,0,0,10.02,7645,5381,0,0,0,0,1002
19,13,random,0,0,2pc_ce,ce,3,29,100,100,0,0,17.82,13944,9222,0,0,0,197,1782
19,13,random,0,0,tom_ce,ce,3,29,100,100,0,0,3.53,2997,1592,0,0,0,0,353
19,13,random,0.05,1,paxos_pipeline,ci,3,29,100,100,0,0,22.10,2245,1378,1447,0,0,0,387
19,13,random,0.05,1,2pc_pipeline,ci,3,29,100,100,0,0,48.00,2374,1469,1565,0,0,0,413
19,13,random,0.05,1,tom_pipeline,ci,3,29,100,100,0,0,3.68,2115,1300,1369,0,0,0,368
19,13,random,0.05,0,paxos_ce,ce,3,29,100,100,0,0,9.98,7684,5290,0,0,0,2,998
19,13,random,0.05,0,2pc_ce,ce,3,29,100,100,0,0,18.26,14389,9349,0,0,0,223,1826
19,13,random,0.05,0,tom_ce,ce,3,29,100,100,0,0,3.72,3179,1657,0,0,0,1,372
19,13,random,0.1,1,paxos_pipeline,ci,3,29,100,100,0,0,23.01,2587,1519,1744,1,12,0,403
19,13,random,0.1,1,2pc_pipeline,ci,3,29,100,99,1,0,49.89,2523,1507,1729,2,12,0,428
19,13,random,0.1,1,tom_pipeline,ci,3,29,100,100,0,0,3.84,2224,1311,1496,1,1,0,384
19,13,random,0.1,0,paxos_ce,ce,3,29,100,100,0,0,10.11,7915,5228,0,0,0,40,1011
19,13,random,0.1,0,2pc_ce,ce,3,29,100,100,0,0,17.70,13917,9093,0,0,0,161,1770
19,13,random,0.1,0,tom_ce,ce,3,29,100,100,0,0,3.82,3288,1678,0,0,0,0,382
19,13,random,0.2,1,paxos_pipeline,ci,3,29,100,100,0,0,24.34,2747,1497,1970,5,38,0,427
19,13,random,0.2,1,2pc_pipeline,ci,3,29,100,82,18,0,52.21,3283,1814,2339,30,180,0,447
19,13,random,0.2,1,tom_pipeline,ci,3,29,100,100,0,0,4.19,2326,1283,1682,7,7,0,407
19,13,random,0.2,0,paxos_ce,ce,3,29,100,100,0,0,10.47,8297,5314,0,0,0,15,1047
19,13,random,0.2,0,2pc_ce,ce,3,29,100,100,0,0,18.87,15361,9170,0,0,0,382,1887
19,13,random,0.2,0,tom_ce,ce,3,29,100,100,0,0,4.30,3712,1878,0,0,0,0,430
19,27,random,0,1,paxos_pipeline,ci,4,57,100,100,0,0,59.86,6814,3051,4067,0,0,0,512
19,27,random,0,1,2pc_pipeline,ci,4,57,100,100,0,0,124.00,7666,3429,4619,0,0,0,577
19,27,random,0,1,tom_pipeline,ci,4,57,100,100,0,0,4.58,6028,2700,3638,0,0,0,458
19,27,random,0,0,paxos_ce,ce,4,57,100,100,0,0,14.31,23203,15434,0,0,0,2,1431
19,27,random,0,0,2pc_ce,ce,4,57,100,100,0,0,24.45,39746,26269,0,0,0,266,2445
19,27,random,0,0,tom_ce,ce,4,57,100,100,0,0,4.58,8631,3735,0,0,0,0,458
19,27,random,0.05,1,paxos_pipeline,ci,4,57,100,100,0,0,62.06,6995,3049,4401,2,52,0,531
19,27,random,0.05,1,2pc_pipeline,ci,4,57,100,100,0,0,130.51,7979,3429,5197,0,0,0,610
19,27,random,0.05,1,tom_pipeline,ci,4,57,100,100,0,0,4.74,6184,2698,3916,2,2,0,474
19,27,random,0.05,0,paxos_ce,ce,4,57,100,100,0,0,14.43,23477,15484,0,0,0,11,1443
19,27,random,0.05,0,2pc_ce,ce,4,57,100,100,0,0,24.12,39181,25943,0,0,0,222,2412
19,27,random,0.05,0,tom_ce,ce,4,57,100,100,0,0,4.78,9011,3895,0,0,0,0,478
19,27,random,0.1,1,paxos_pipeline,ci,4,57,100,100,0,0,65.43,7284,3046,4898,4,104,0,559
19,27,random,0.1,1,2pc_pipeline,ci,4,57,100,99,1,0,136.96,8742,3615,5949,4,52,0,638
19,27,random,0.1,1,tom_pipeline,ci,4,57,100,100,0,0,4.97,6446,2696,4277,4,4,0,497
19,27,random,0.1,0,paxos_ce,ce,4,57,100,100,0,0,14.61,24044,15403,0,0,0,11,1461
19,27,random,0.1,0,2pc_ce,ce,4,57,100,100,0,0,25.29,41713,26570,0,0,0,416,2529
19,27,random,0.1,0,tom_ce,ce,4,57,100,100,0,0,5.05,9477,4158,0,0,0,2,505
19,27,random,0.2,1,paxos_pipeline,ci,4,57,100,100,0,0,66.95,8554,3230,5955,16,380,0,602
19,27,random,0.2,1,2pc_pipeline,ci,4,57,100,76,24,0,144.28,21027,7803,14100,48,695,0,675
19,27,random,0.2,1,tom_pipeline,ci,4,57,100,100,0,0,5.58,7785,2935,5399,18,18,0,536
19,27,random,0.2,0,paxos_ce,ce,4,57,100,100,0,0,15.21,25595,15472,0,0,0,92,1521
19,27,random,0.2,0,2pc_ce,ce,4,57,100,100,0,0,26.84,45381,27087,0,0,0,777,2684
19,27,random,0.2,0,tom_ce,ce,4,57,100,100,0,0,5.91,11114,4843,0,0,0,10,591
19,54,random,0,1,paxos_pipeline,ci,5,122,100,100,0,0,142.13,18398,6858,10708,0,0,0,661
19,54,random,0,1,2pc_pipeline,ci,5,122,100,100,0,0,284.00,22381,8316,12989,0,0,0,804
19,54,random,0,1,tom_pipeline,ci,5,122,100,100,0,0,5.25,14523,5400,8427,0,0,0,525
19,54,random,0,0,paxos_ce,ce,5,122,100,100,0,0,17.97,57557,39481,0,0,0,2,1797
19,54,random,0,0,2pc_ce,ce,5,122,100,100,0,0,30.36,97159,66785,0,0,0,627,3036
19,54,random,0,0,tom_ce,ce,5,122,100,100,0,0,5.25,20337,8013,0,0,0,0,525
19,54,random,0.05,1,paxos_pipeline,ci,5,122,100,100,0,0,147.15,18946,6855,11297,2,106,0,682
19,54,random,0.05,1,2pc_pipeline,ci,5,122,100,100,0,0,295.71,23180,8316,13972,0,0,0,837
19,54,random,0.05,1,tom_pipeline,ci,5,122,100,100,0,0,5.43,15083,5451,9058,2,2,0,543
19,54,random,0.05,0,paxos_ce,ce,5,122,100,100,0,0,18.04,58065,39351,0,0,0,6,1804
19,54,random,0.05,0,2pc_ce,ce,5,122,100,100,0,0,30.70,98667,67113,0,0,0,711,3070
19,54,random,0.05,0,tom_ce,ce,5,122,100,100,0,0,5.42,20958,8310,0,0,0,0,542
19,54,random,0.1,1,paxos_pipeline,ci,5,122,100,100,0,0,152.71,19628,6850,12186,2,106,0,711
19,54,random,0.1,1,2pc_pipeline,ci,5,122,100,97,3,0,304.92,28202,9819,17329,9,265,0,862
19,54,random,0.1,1,tom_pipeline,ci,5,122,100,100,0,0,5.66,15888,5502,9822,4,4,0,566
19,54,random,0.1,0,paxos_ce,ce,5,122,100,100,0,0,18.16,58882,39182,0,0,0,20,1816
19,54,random,0.1,0,2pc_ce,ce,5,122,100,100,0,0,30.54,98948,65968,0,0,0,798,3054
19,54,random,0.1,0,tom_ce,ce,5,122,100,100,0,0,5.67,21968,8650,0,0,0,2,567
19,54,random,0.2,1,paxos_pipeline,ci,5,122,100,100,0,0,147.79,21377,6777,13642,11,425,0,768
19,54,random,0.2,1,2pc_pipeline,ci,5,122,100,85,15,0,338.60,53932,17130,35966,38,1090,0,957
19,54,random,0.2,1,tom_pipeline,ci,5,122,100,100,0,0,6.47,18701,5916,11995,16,16,0,609
19,54,random,0.2,0,paxos_ce,ce,5,122,100,100,0,0,18.79,61926,39540,0,0,0,84,1879
19,54,random,0.2,0,2pc_ce,ce,5,122,100,100,0,0,31.41,102982,66632,0,0,0,816,3141
19,54,random,0.2,0,tom_ce,ce,5,122,100,100,0,0,6.89,26379,10827,0,0,0,154,689
19,188,random,0,1,paxos_pipeline,ci,7,431,100,100,0,0,605.28,130665,36472,66735,0,0,0,1238
19,188,random,0,1,2pc_pipeline,ci,7,431,100,100,0,0,1207.00,193506,54144,98834,0,0,0,1836
19,188,random,0,1,tom_pipeline,ci,7,431,100,100,0,0,6.36,66466,18800,34302,0,0,0,636
19,188,random,0,0,paxos_ce,ce,7,431,100,100,0,0,24.63,274264,188780,0,0,0,49,2463
19,188,random,0,0,2pc_ce,ce,7,431,100,100,0,0,44.05,489368,338772,0,0,0,4151,4405
19,188,random,0,0,tom_ce,ce,7,431,100,100,0,0,6.92,94890,35206,0,0,0,54,692
19,188,random,0.05,1,paxos_pipeline,ci,7,431,100,100,0,0,632.65,135136,36464,72988,4,748,0,1294
19,188,random,0.05,1,2pc_pipeline,ci,7,431,100,99,1,0,1283.94,275338,74230,154272,8,746,0,1946
19,188,random,0.05,1,tom_pipeline,ci,7,431,100,100,0,0,6.62,70973,19359,37884,2,2,0,662
19,188,random,0.05,0,paxos_ce,ce,7,431,100,100,0,0,24.84,278131,188861,0,0,0,197,2484
19,188,random,0.05,0,2pc_ce,ce,7,431,100,100,0,0,43.37,480108,335248,0,0,0,2120,4337
19,188,random,0.05,0,tom_ce,ce,7,431,100,100,0,0,7.92,105829,43067,0,0,0,126,792
19,188,random,0.1,1,paxos_pipeline,ci,7,431,100,100,0,0,663.22,140084,36416,80308,12,2235,0,1359
19,188,random,0.1,1,2pc_pipeline,ci,7,431,100,98,2,0,1330.71,511423,132556,296397,38,3734,0,2027
19,188,random,0.1,1,tom_pipeline,ci,7,431,100,100,0,0,6.99,81859,21400,47141,6,6,0,699
19,188,random,0.1,0,paxos_ce,ce,7,431,100,100,0,0,24.88,280511,187233,0,0,0,395,2488
19,188,random,0.1,0,2pc_ce,ce,7,431,100,100,0,0,44.73,500697,340227,0,0,0,3934,4473
19,188,random,0.1,0,tom_ce,ce,7,431,100,100,0,0,8.94,117725,50347,0,0,0,325,894
19,188,random,0.2,1,paxos_pipeline,ci,7,431,100,100,0,0,402.48,155389,36204,96611,18,3127,0,1524
19,188,random,0.2,1,2pc_pipeline,ci,7,431,100,0,100,0,0.00,715912,168285,441579,253,11492,0,2221
19,188,random,0.2,1,tom_pipeline,ci,7,431,100,100,0,0,7.83,120443,27979,74358,26,26,0,783
19,188,random,0.2,0,paxos_ce,ce,7,431,100,100,0,0,25.85,296302,189678,0,0,0,1412,2585
19,188,random,0.2,0,2pc_ce,ce,7,431,100,100,0,0,45.88,519860,342684,0,0,0,5445,4588
19,188,random,0.2,0,tom_ce,ce,7,431,100,100,0,0,10.59,137800,61292,0,0,0,1045,1059
23,6,random,0,1,paxos_pipeline,ci,1,15,100,100,0,0,6.00,515,618,103,0,0,0,204
23,6,random,0,1,2pc_pipeline,ci,1,15,100,100,0,0,12.00,530,636,106,0,0,0,210
23,6,random,0,1,tom_pipeline,ci,1,15,100,100,0,0,2.00,500,600,100,0,0,0,200
23,6,random,0,0,paxos_ce,ce,1,15,100,100,0,0,7.00,2300,1900,0,0,0,0,700
23,6,random,0,0,2pc_ce,ce,1,15,100,100,0,0,11.66,3906,3090,0,0,0,79,1166
23,6,random,0,0,tom_ce,ce,1,15,100,100,0,0,2.00,600,600,0,0,0,0,200
23,6,random,0.05,1,paxos_pipeline,ci,1,15,100,100,0,0,6.60,540,618,204,0,0,0,225
23,6,random,0.05,1,2pc_pipeline,ci,1,15,100,100,0,0,13.15,554,636,208,0,0,0,230
23,6,random,0.05,1,tom_pipeline,ci,1,15,100,100,0,0,2.20,524,600,196,0,0,0,220
23,6,random,0.05,0,paxos_ce,ce,1,15,100,100,0,0,6.94,2295,1869,0,0,0,5,694
23,6,random,0.05,0,2pc_ce,ce,1,15,100,100,0,0,11.41,3896,2950,0,0,0,85,1141
23,6,random,0.05,0,tom_ce,ce,1,15,100,100,0,0,2.21,705,621,0,0,0,0,221
23,6,random,0.1,1,paxos_pipeline,ci,1,15,100,100,0,0,7.16,564,618,294,0,0,0,244
23,6,random,0.1,1,2pc_pipeline,ci,1,15,100,100,0,0,14.47,580,636,320,0,0,0,253
23,6,random,0.1,1,tom_pipeline,ci,1,15,100,100,0,0,2.38,546,600,282,0,0,0,238
23,6,random,0.1,0,paxos_ce,ce,1,15,100,100,0,0,6.85,2281,1829,0,0,0,0,685
23,6,random,0.1,0,2pc_ce,ce,1,15,100,100,0,0,12.29,4408,2966,0,0,0,187,1229
23,6,random,0.1,0,tom_ce,ce,1,15,100,100,0,0,2.34,770,634,0,0,0,0,234
23,6,random,0.2,1,paxos_pipeline,ci,1,15,100,100,0,0,7.84,610,616,382,2,10,0,265
23,6,random,0.2,1,2pc_pipeline,ci,1,15,100,99,1,0,15.85,633,635,418,2,5,0,278
23,6,random,0.2,1,tom_pipeline,ci,1,15,100,100,0,0,2.59,589,598,367,2,2,0,259
23,6,random,0.2,0,paxos_ce,ce,1,15,100,100,0,0,6.74,2286,1758,0,0,0,3,674
23,6,random,0.2,0,2pc_ce,ce,1,15,100,100,0,0,11.24,4012,2732,0,0,0,135,1124
23,6,random,0.2,0,tom_ce,ce,1,15,100,100,0,0,2.68,937,671,0,0,0,0,268
23,13,random,0,1,paxos_pipeline,ci,4,27,100,100,0,0,24.07,2340,1378,1768,0,0,0,419
23,13,random,0,1,2pc_pipeline,ci,4,27,100,100,0,0,52.00,2499,1469,1895,0,0,0,446
23,13,random,0,1,tom_pipeline,ci,4,27,100,100,0,0,3.99,2211,1300,1676,0,0,0,399
23,13,random,0,0,paxos_ce,ce,4,27,100,100,0,0,10.50,8210,5440,0,0,0,2,1050
23,13,random,0,0,2pc_ce,ce,4,27,100,100,0,0,18.47,14654,9357,0,0,0,195,1847
23,13,random,0,0,tom_ce,ce,4,27,100,100,0,0,3.99,3410,1777,0,0,0,0,399
23,13,random,0.05,1,paxos_pipeline,ci,4,27,100,100,0,0,25.14,2812,1584,2234,1,12,0,437
23,13,random,0.05,1,2pc_pipeline,ci,4,27,100,100,0,0,54.13,2600,1468,2029,0,0,0,464
23,13,random,0.05,1,tom_pipeline,ci,4,27,100,100,0,0,4.16,2307,1298,1803,2,2,0,416
23,13,random,0.05,0,paxos_ce,ce,4,27,100,100,0,0,10.24,8088,5224,0,0,0,19,1024
23,13,random,0.05,0,2pc_ce,ce,4,27,100,100,0,0,18.87,15118,9413,0,0,0,278,1887
23,13,random,0.05,0,tom_ce,ce,4,27,100,100,0,0,4.12,3529,1827,0,0,0,0,412
23,13,random,0.1,1,paxos_pipeline,ci,4,27,100,100,0,0,25.00,2864,1557,2170,8,55,0,436
23,13,random,0.1,1,2pc_pipeline,ci,4,27,100,83,17,0,55.48,2689,1462,2115,22,61,0,473
23,13,random,0.1,1,tom_pipeline,ci,4,27,100,100,0,0,4.15,2352,1272,1771,9,9,0,415
23,13,random,0.1,0,paxos_ce,ce,4,27,100,100,0,0,10.77,8636,5365,0,0,0,37,1077
23,13,random,0.1,0,2pc_ce,ce,4,27,100,100,0,0,19.02,15340,9386,0,0,0,249,1902
23,13,random,0.1,0,tom_ce,ce,4,27,100,100,0,0,4.62,4055,1951,0,0,0,60,462
23,13,random,0.2,1,paxos_pipeline,ci,4,27,100,100,0,0,27.87,3135,1563,2543,4,46,0,483
23,13,random,0.2,1,2pc_pipeline,ci,4,27,100,58,42,0,58.29,2963,1466,2292,60,190,0,493
23,13,random,0.2,1,tom_pipeline,ci,4,27,100,100,0,0,4.59,2625,1298,2122,11,11,0,459
